city_name,date,total_orders,roc_orders,wg_orders,roc_fee,wg_fee
city_494,2022-12-04,12,1,2,50,100
city_495,2022-12-04,4,,1,,100
city_499,2022-12-04,1,,,,
city_509,2022-12-04,1,,,,
city_510,2022-12-04,5,,,,
city_513,2022-12-04,1,,,,
city_515,2022-12-04,1,,1,,100
city_522,2022-12-04,2,,,,
city_529,2022-12-04,3,,1,,100
city_532,2022-12-04,3,,1,,100
city_538,2022-12-04,1,,,,
city_548,2022-12-04,3,,2,,100
city_552,2022-12-04,1,,,,
city_556,2022-12-04,1,,,,
city_559,2022-12-04,8,1,,50,
"San Francisco, CA",2022-12-04,31,3,3,70,150
city_561,2022-12-04,7,,,,
city_562,2022-12-04,1,,,,
city_566,2022-12-04,1,,,,
city_574,2022-12-04,14,,,,
city_575,2022-12-04,1,,,,
city_585,2022-12-04,1,,,,
city_605,2022-12-04,1,,,,
city_607,2022-12-04,3,,,,
city_611,2022-12-04,1,,,,
city_619,2022-12-04,1,,,,
city_637,2022-12-04,1,,,,
city_642,2022-12-04,1,,,,
city_647,2022-12-04,1,,,,
city_650,2022-12-04,1,,,,
city_673,2022-12-04,21,2,2,50,100
city_697,2022-12-04,2,,,,
city_699,2022-12-04,1,,,,
city_009,2022-12-05,1,,,,
city_013,2022-12-05,1,,,,
city_016,2022-12-05,1,,,,
city_036,2022-12-05,7,1,,50,
city_045,2022-12-05,5,1,,50,
city_047,2022-12-05,1,,,,
city_048,2022-12-05,1,,,,
city_062,2022-12-05,1,,,,
city_068,2022-12-05,1,,,,
city_076,2022-12-05,1,,,,
city_078,2022-12-05,6,,1,,100
city_088,2022-12-05,1,,,,
city_121,2022-12-05,2,,,,
city_125,2022-12-05,4,1,1,50,100
city_127,2022-12-05,1,,,,
city_160,2022-12-05,2,,,,
city_173,2022-12-05,2,,,,
city_176,2022-12-05,1,,,,
city_260,2022-12-05,1,,,,
city_290,2022-12-05,2,,,,
city_300,2022-12-05,2,,1,,100
city_317,2022-12-05,1,,,,
city_351,2022-12-05,2,,1,,100
city_374,2022-12-05,23,3,5,50,100
city_384,2022-12-05,2,,,,
"Miami, FL",2022-12-05,3,,,,
city_440,2022-12-05,1,,,,
city_447,2022-12-05,40,4,11,50,100
city_461,2022-12-05,1,,,,
city_464,2022-12-05,1,,,,
city_471,2022-12-05,1,,,,
city_494,2022-12-05,4,,,,
city_495,2022-12-05,3,,,,
city_510,2022-12-05,4,,,,
city_516,2022-12-05,1,,,,
city_522,2022-12-05,2,,1,,100
city_532,2022-12-05,3,,,,
city_538,2022-12-05,1,,,,
city_557,2022-12-05,1,,,,
city_559,2022-12-05,4,1,,50,
"San Francisco, CA",2022-12-05,8,1,1,70,150
city_561,2022-12-05,2,,,,
city_568,2022-12-05,2,,,,
city_574,2022-12-05,5,1,,50,
city_607,2022-12-05,2,,1,,100
city_612,2022-12-05,1,,,,
city_654,2022-12-05,1,,,,
city_660,2022-12-05,1,,1,,100
city_673,2022-12-05,11,1,1,50,100
city_697,2022-12-05,1,,,,
city_704,2022-12-06,1,,,,
city_013,2022-12-06,1,,,,
city_016,2022-12-06,1,1,,50,
city_023,2022-12-06,1,1,,50,
city_036,2022-12-06,2,,1,,100
city_041,2022-12-06,1,,,,
city_043,2022-12-06,1,,,,
city_045,2022-12-06,4,,1,,100
city_047,2022-12-06,1,,,,
city_071,2022-12-06,1,,,,
city_078,2022-12-06,2,1,,50,
city_088,2022-12-06,1,,,,
city_107,2022-12-06,1,,,,
city_120,2022-12-06,1,,,,
city_121,2022-12-06,1,,,,
city_125,2022-12-06,2,,1,,100
city_133,2022-12-06,1,,,,
city_144,2022-12-06,1,,,,
city_153,2022-12-06,1,,,,
city_160,2022-12-06,3,1,1,50,100
city_223,2022-12-06,1,,,,
city_235,2022-12-06,1,,,,
city_254,2022-12-06,2,,,,
city_273,2022-12-06,1,,1,,100
city_290,2022-12-06,4,,,,
city_351,2022-12-06,1,,,,
city_367,2022-12-06,1,,,,
city_374,2022-12-06,10,1,1,50,100
city_384,2022-12-06,1,,,,
city_399,2022-12-06,1,,,,
"Miami, FL",2022-12-06,2,,,,
city_411,2022-12-06,1,,,,
city_439,2022-12-06,1,,,,
city_440,2022-12-06,1,,,,
city_447,2022-12-06,35,2,10,50,100
city_461,2022-12-06,1,,,,
city_494,2022-12-06,5,,2,,100
city_495,2022-12-06,2,,,,
city_509,2022-12-06,1,,,,
city_516,2022-12-06,2,,,,
city_532,2022-12-06,3,,1,,100
city_538,2022-12-06,1,,,,
city_548,2022-12-06,2,,,,
city_559,2022-12-06,2,,,,
"San Francisco, CA",2022-12-06,11,1,3,70,150
city_561,2022-12-06,2,,1,,100
city_562,2022-12-06,1,,,,
city_568,2022-12-06,1,,1,,100
city_569,2022-12-06,1,,1,,100
city_574,2022-12-06,5,,1,,100
city_607,2022-12-06,1,,,,
city_629,2022-12-06,3,1,,50,
city_644,2022-12-06,1,,,,
city_645,2022-12-06,1,,,,
city_673,2022-12-06,4,,1,,100
city_696,2022-12-06,1,,,,
city_698,2022-12-06,1,,,,
city_704,2022-12-07,1,,,,
city_009,2022-12-07,1,,,,
city_023,2022-12-07,1,,,,
city_027,2022-12-07,1,,,,
city_036,2022-12-07,1,,1,,100
city_045,2022-12-07,1,,,,
city_047,2022-12-07,1,,,,
city_055,2022-12-07,1,,1,,100
city_062,2022-12-07,1,,,,
city_063,2022-12-07,1,,,,
city_078,2022-12-07,1,,,,
city_088,2022-12-07,2,,1,,100
city_106,2022-12-07,1,,,,
city_121,2022-12-07,1,,,,
city_125,2022-12-07,3,,,,
city_133,2022-12-07,1,,1,,100
city_144,2022-12-07,1,,,,
city_160,2022-12-07,1,,1,,100
city_173,2022-12-07,3,,1,,100
city_186,2022-12-07,1,,,,
city_213,2022-12-07,1,,,,
city_237,2022-12-07,1,,,,
city_324,2022-12-07,3,,,,
city_331,2022-12-07,1,,,,
city_351,2022-12-07,2,,,,
city_374,2022-12-07,13,,4,,100
city_385,2022-12-07,1,,,,
"Miami, FL",2022-12-07,3,,2,,150
city_411,2022-12-07,2,,1,,100
city_445,2022-12-07,1,,,,
city_447,2022-12-07,36,5,8,50,100
city_452,2022-12-07,1,,1,,100
city_480,2022-12-07,1,,,,
city_494,2022-12-07,2,,,,
city_495,2022-12-07,2,1,,50,
city_510,2022-12-07,1,1,,50,
city_515,2022-12-07,3,,,,
city_522,2022-12-07,3,,,,
city_529,2022-12-07,1,,1,,100
city_532,2022-12-07,1,,,,
city_548,2022-12-07,2,,,,
city_556,2022-12-07,1,,,,
city_559,2022-12-07,2,,,,
"San Francisco, CA",2022-12-07,9,1,1,70,150
city_561,2022-12-07,6,,,,
city_569,2022-12-07,1,,1,,100
city_574,2022-12-07,4,,2,,100
city_607,2022-12-07,1,,,,
city_629,2022-12-07,3,1,,50,
city_636,2022-12-07,1,,,,
city_640,2022-12-07,1,,1,,100
city_643,2022-12-07,1,,,,
city_655,2022-12-07,1,,,,
city_673,2022-12-07,6,2,,50,
city_688,2022-12-07,1,,,,
city_693,2022-12-07,1,,,,
city_704,2022-12-08,1,1,,50,
city_009,2022-12-08,1,,1,,100
city_016,2022-12-08,1,,,,
city_036,2022-12-08,3,,2,,100
city_045,2022-12-08,2,,,,
city_046,2022-12-08,1,,,,
city_047,2022-12-08,4,,1,,100
city_064,2022-12-08,1,,,,
city_078,2022-12-08,2,,1,,100
city_079,2022-12-08,2,,,,
city_096,2022-12-08,1,,,,
city_097,2022-12-08,1,,,,
city_125,2022-12-08,2,,,,
city_144,2022-12-08,1,,,,
city_160,2022-12-08,3,,1,,100
city_173,2022-12-08,1,,,,
city_191,2022-12-08,1,,,,
city_205,2022-12-08,1,,,,
city_235,2022-12-08,1,,,,
city_264,2022-12-08,1,,,,
city_290,2022-12-08,3,,,,
city_308,2022-12-08,1,,,,
city_333,2022-12-08,1,,,,
city_347,2022-12-08,1,,,,
city_351,2022-12-08,1,,,,
city_374,2022-12-08,11,2,3,50,100
"Miami, FL",2022-12-08,5,,1,,150
city_411,2022-12-08,2,,,,
city_428,2022-12-08,1,,1,,100
city_439,2022-12-08,1,,,,
city_447,2022-12-08,23,1,6,50,100
city_452,2022-12-08,1,,,,
city_456,2022-12-08,1,,,,
city_467,2022-12-08,1,,,,
city_471,2022-12-08,2,,,,
city_480,2022-12-08,1,,,,
city_494,2022-12-08,6,,1,,100
city_495,2022-12-08,3,,,,
city_510,2022-12-08,1,,,,
city_512,2022-12-08,1,,1,,100
city_522,2022-12-08,1,,,,
city_529,2022-12-08,1,,,,
city_532,2022-12-08,2,,1,,100
city_548,2022-12-08,2,,1,,100
city_553,2022-12-08,1,,,,
city_555,2022-12-08,1,,,,
city_556,2022-12-08,2,,,,
city_559,2022-12-08,3,,,,
"San Francisco, CA",2022-12-08,5,,1,,150
city_566,2022-12-08,1,,,,
city_569,2022-12-08,1,,,,
city_574,2022-12-08,6,,1,,100
city_607,2022-12-08,4,,,,
city_629,2022-12-08,1,,,,
city_660,2022-12-08,1,,,,
city_673,2022-12-08,10,1,2,50,100
city_679,2022-12-08,2,,,,
city_697,2022-12-08,1,,,,
city_009,2022-12-09,1,,,,
city_036,2022-12-09,5,,,,
city_047,2022-12-09,2,,1,,100
city_055,2022-12-09,1,,,,
city_078,2022-12-09,7,,2,,100
city_081,2022-12-09,1,,,,
city_088,2022-12-09,1,,,,
city_121,2022-12-09,1,,,,
city_125,2022-12-09,3,1,,50,
city_126,2022-12-09,1,,,,
city_127,2022-12-09,1,,,,
city_160,2022-12-09,2,,,,
city_173,2022-12-09,1,,,,
city_186,2022-12-09,1,,,,
city_223,2022-12-09,1,,,,
city_290,2022-12-09,3,,,,
city_291,2022-12-09,1,,1,,100
city_295,2022-12-09,1,,,,
city_300,2022-12-09,1,,,,
city_324,2022-12-09,1,,,,
city_344,2022-12-09,1,,,,
city_351,2022-12-09,2,1,,50,
city_374,2022-12-09,11,1,5,50,100
"Miami, FL",2022-12-09,3,,,,
city_438,2022-12-09,1,,1,,100
city_440,2022-12-09,1,,,,
city_447,2022-12-09,12,,3,,100
city_456,2022-12-09,1,,,,
city_494,2022-12-09,2,,1,,100
city_495,2022-12-09,2,1,,50,
city_499,2022-12-09,1,,,,
city_510,2022-12-09,2,,,,
city_522,2022-12-09,1,,,,
city_532,2022-12-09,1,,,,
city_548,2022-12-09,1,,,,
city_554,2022-12-09,1,,,,
city_559,2022-12-09,4,,1,,100
"San Francisco, CA",2022-12-09,5,,,,
city_561,2022-12-09,3,,1,,100
city_567,2022-12-09,1,,,,
city_572,2022-12-09,1,,,,
city_574,2022-12-09,6,,,,
city_607,2022-12-09,2,,1,,100
city_626,2022-12-09,1,,,,
city_629,2022-12-09,2,,,,
city_673,2022-12-09,11,,3,,100
city_688,2022-12-09,1,,,,
city_697,2022-12-09,1,,,,
city_013,2022-12-10,1,,1,,100
city_019,2022-12-10,1,1,,50,
city_036,2022-12-10,5,,1,,100
city_045,2022-12-10,1,,1,,100
city_047,2022-12-10,4,,,,
city_068,2022-12-10,1,,,,
city_076,2022-12-10,1,,,,
city_078,2022-12-10,2,1,,50,
city_093,2022-12-10,1,,,,
city_105,2022-12-10,1,,,,
city_120,2022-12-10,1,,,,
city_121,2022-12-10,1,,,,
city_122,2022-12-10,1,,,,
city_125,2022-12-10,1,,,,
city_126,2022-12-10,1,,,,
city_140,2022-12-10,1,,,,
city_144,2022-12-10,1,,,,
city_160,2022-12-10,2,,,,
city_173,2022-12-10,1,,,,
city_186,2022-12-10,2,,1,,100
city_188,2022-12-10,1,1,,50,
city_191,2022-12-10,1,,,,
city_230,2022-12-10,1,,,,
city_244,2022-12-10,1,,,,
city_257,2022-12-10,1,,,,
city_264,2022-12-10,1,,1,,100
city_271,2022-12-10,1,,,,
city_290,2022-12-10,1,,,,
city_366,2022-12-10,1,,,,
city_374,2022-12-10,9,1,2,50,100
"Miami, FL",2022-12-10,5,1,,70,
city_410,2022-12-10,1,,1,,100
city_417,2022-12-10,1,,,,
city_440,2022-12-10,1,,,,
city_447,2022-12-10,27,2,6,50,100
city_464,2022-12-10,1,,,,
city_480,2022-12-10,1,,,,
city_494,2022-12-10,3,1,,50,
city_497,2022-12-10,1,,,,
city_510,2022-12-10,6,,,,
city_512,2022-12-10,2,,,,
city_513,2022-12-10,1,,,,
city_522,2022-12-10,3,,,,
